circuit,set,seed,forced_aspect_ratio,grid_w,grid_h,area_mwta,delay_ns,power_w,adp,adp_reduction_pct,vtr_success,vtr_seconds,cached,dsp_coords,bram_coords,source
custom_macbuf,original,42,0.4,9,23,542681.0,13.7812,0.006757,50534.2204988804,-13.551854321851975,True,2.13,False,"[[3, 6], [2, 6], [6, 4]]","[[7, 2]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
custom_macbuf,original,42,0.3,9,30,723083.0,13.8216,0.007706,77015.0277285168,-73.05499368325434,True,2.2,False,"[[3, 6], [2, 6], [6, 4]]","[[7, 2]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
custom_macbuf,original,42,0.6,9,15,336573.0,13.2258,0.005803,25831.748005270198,41.955315478978875,True,0.0,True,"[[3, 6], [2, 6], [6, 4]]","[[7, 2]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
custom_macbuf,original,42,0.2,9,45,1071520.0,13.6374,0.009736,142269.703312128,-219.6841361245451,True,3.1,False,"[[3, 6], [2, 6], [6, 4]]","[[7, 2]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
custom_macbuf,original,42,0.7,9,13,275147.0,14.2122,0.005314,20780.1004437276,53.30651358455434,True,1.73,False,"[[3, 6], [2, 6], [6, 4]]","[[7, 2]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
custom_macbuf,original,42,0.1,9,90,2268650.0,13.3952,0.01589,482881.5354272,-985.0487694127278,True,4.25,False,"[[3, 6], [2, 6], [6, 4]]","[[7, 2]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
custom_macbuf,original,42,0.5,9,18,399591.0,13.5891,0.006157,33433.0152317217,24.875048281058763,True,2.28,False,"[[3, 6], [2, 6], [6, 4]]","[[7, 2]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
custom_macbuf,original,42,0.8,9,11,256464.0,13.5217,0.005193,18008.437392878397,59.53452058401446,True,1.48,False,"[[3, 6], [2, 6], [6, 4]]","[[7, 2]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
custom_macbuf,original,42,0.9,10,11,266408.0,13.9495,0.005213,19372.855018348,56.46863473652376,True,1.48,False,"[[3, 6], [6, 4], [2, 6]]","[[7, 2]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
custom_macbuf,original,42,1.0,11,11,288395.0,13.7033,0.005511,21779.269214488504,51.061352472335344,True,1.83,False,"[[7, 2], [3, 6], [6, 4]]","[[2, 2]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
custom_macbuf,original,42,1.1,12,11,319766.0,13.9171,0.005606,24947.9075245516,43.94133058952237,True,2.03,False,"[[7, 2], [6, 2], [3, 6]]","[[2, 2]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
custom_macbuf,original,42,1.2,17,14,575815.0,14.1142,0.007169,58263.667915337,-30.920146112191162,True,2.08,False,"[[2, 9], [6, 2], [7, 4]]","[[2, 2]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
custom_macbuf,original,42,1.3,18,14,613269.0,14.3085,0.007384,64794.300848316,-45.59466710240907,True,1.93,False,"[[2, 9], [6, 2], [10, 2]]","[[2, 2]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
custom_macbuf,original,42,1.4,19,14,680320.0,13.9404,0.007966,75549.009704448,-69.76080880301151,True,2.13,False,"[[2, 9], [2, 2], [10, 2]]","[[11, 4]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
custom_macbuf,original,42,1.5,21,14,758969.0,13.9684,0.008377,88809.45726930922,-99.55741781889685,True,2.18,False,"[[2, 9], [10, 2], [2, 2]]","[[11, 4]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
custom_macbuf,original,42,1.6,22,14,798128.0,13.7839,0.008662,95293.40386255039,-114.12703325409888,True,2.33,False,"[[2, 9], [10, 2], [3, 8]]","[[11, 4]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
custom_macbuf,original,42,1.7,23,14,740064.0,14.1128,0.008505,88829.41123929601,-99.60225496629349,True,2.83,False,"[[2, 9], [10, 2], [3, 8]]","[[11, 4]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
mkDelayWorker32B,original,42,0.1,28,280,22763100.0,7.04782,0.2976,47744036.877139196,-463.3086566811719,True,0.0,True,[],"[[1, 9], [7, 2], [2, 6], [3, 6], [6, 4], [5, 6], [12, 20], [15, 14], [20, 18], [22, 4], [4, 5], [14, 21], [16, 18], [8, 19], [22, 11], [3, 17], [13, 15], [8, 4], [19, 3], [5, 18], [12, 14], [6, 18], [18, 15], [21, 3], [22, 17], [23, 3], [9, 14], [11, 14], [2, 15], [26, 2], [17, 17], [19, 10], [20, 10], [10, 19], [4, 14], [20, 2], [1, 21], [15, 8], [21, 15], [24, 2], [19, 16], [7, 14], [23, 10]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
custom_macbuf,original,42,1.8,25,14,957783.0,13.9235,0.00932,124288.64571666,-179.28017990484545,True,2.92,False,"[[2, 9], [10, 2], [3, 8]]","[[11, 4]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
custom_macbuf,original,42,1.9,26,14,844255.0,14.1157,0.009122,108709.15726852701,-144.2726189846059,True,2.99,False,"[[2, 9], [10, 2], [3, 8]]","[[11, 4]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
custom_macbuf,original,42,2.0,27,14,878986.0,13.7143,0.009506,114591.7662142988,-157.49101134226584,True,3.13,False,"[[2, 9], [10, 2], [3, 8]]","[[11, 4]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
mkDelayWorker32B,original,42,0.4,25,63,4483040.0,6.36362,0.1637,4670093.02388576,44.899845092050995,True,18.83,False,[],"[[1, 9], [6, 2], [2, 2], [15, 14], [3, 2], [20, 18], [12, 20], [7, 2], [5, 6], [22, 3], [16, 18], [8, 19], [4, 4], [14, 20], [8, 4], [3, 17], [19, 3], [5, 14], [3, 8], [18, 15], [6, 18], [22, 11], [21, 3], [19, 10], [13, 15], [2, 14], [11, 14], [17, 16], [12, 14], [9, 14], [7, 14], [23, 3], [10, 2], [22, 17], [10, 16], [21, 17], [20, 10], [12, 5], [1, 21], [20, 2], [9, 5], [4, 19], [10, 10]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
mkDelayWorker32B,original,42,0.5,24,48,3043490.0,6.16402,0.1582,2967853.07695436,64.98374583807464,True,18.76,False,[],"[[2, 9], [8, 14], [10, 2], [6, 2], [15, 14], [2, 2], [1, 9], [11, 3], [12, 5], [3, 8], [20, 18], [7, 14], [21, 16], [16, 18], [12, 18], [2, 18], [19, 6], [8, 4], [7, 4], [10, 16], [5, 17], [13, 7], [18, 15], [17, 16], [19, 12], [3, 14], [4, 2], [22, 3], [5, 1], [6, 18], [9, 5], [1, 3], [3, 1], [5, 10], [14, 20], [14, 8], [21, 3], [10, 10], [20, 3], [4, 19], [11, 17], [9, 11], [7, 22]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
mkDelayWorker32B,original,42,0.3,28,93,7339620.0,6.25525,0.1949,8948084.6951745,-5.5740967710589615,True,27.29,False,[],"[[1, 9], [2, 6], [7, 2], [6, 2], [3, 2], [12, 20], [15, 14], [5, 6], [20, 18], [22, 3], [4, 5], [14, 21], [16, 18], [8, 19], [22, 11], [3, 17], [13, 15], [8, 4], [19, 3], [6, 18], [18, 15], [5, 14], [3, 8], [21, 3], [12, 14], [9, 14], [23, 3], [22, 17], [19, 10], [11, 14], [2, 15], [17, 17], [20, 10], [10, 19], [26, 2], [20, 2], [1, 21], [4, 14], [7, 14], [15, 8], [19, 16], [21, 15], [10, 2]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
mkDelayWorker32B,original,42,0.2,28,140,11224200.0,6.82615,0.2122,16258355.054526,-91.82441922911303,True,34.81,False,[],"[[1, 9], [2, 6], [7, 2], [3, 2], [6, 4], [12, 20], [5, 6], [15, 14], [20, 18], [22, 3], [4, 5], [14, 21], [16, 18], [8, 19], [22, 11], [3, 17], [13, 15], [8, 4], [19, 3], [6, 18], [18, 15], [12, 14], [5, 18], [21, 3], [3, 8], [22, 17], [9, 14], [23, 3], [11, 14], [19, 10], [2, 15], [17, 17], [26, 2], [20, 10], [10, 19], [20, 2], [1, 21], [4, 14], [15, 8], [21, 15], [7, 14], [19, 16], [24, 2]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
mkDelayWorker32B,original,42,0.6,27,45,3239080.0,6.6214,0.1502,3221376.0956624006,61.99255111623572,True,18.26,False,[],"[[2, 9], [11, 4], [8, 14], [13, 7], [7, 14], [10, 2], [2, 18], [12, 4], [21, 16], [3, 8], [14, 8], [19, 6], [5, 17], [15, 14], [1, 3], [6, 2], [2, 2], [16, 18], [10, 16], [12, 17], [20, 16], [9, 6], [8, 4], [17, 16], [19, 12], [7, 4], [18, 15], [5, 1], [6, 14], [20, 3], [4, 2], [3, 14], [14, 1], [5, 10], [11, 17], [7, 22], [22, 8], [13, 1], [14, 19], [4, 17], [4, 10], [21, 3], [10, 10]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
mkDelayWorker32B,original,42,0.7,30,43,3910970.0,5.96759,0.1691,3946635.9696749304,53.43556280739051,True,18.35,False,[],"[[2, 9], [11, 4], [13, 7], [8, 14], [12, 4], [14, 8], [7, 14], [10, 2], [2, 18], [21, 16], [3, 8], [1, 3], [19, 6], [5, 17], [15, 14], [10, 16], [12, 17], [9, 6], [16, 18], [6, 2], [17, 19], [2, 2], [19, 12], [20, 16], [8, 4], [7, 4], [20, 3], [18, 15], [6, 14], [5, 1], [14, 1], [4, 2], [3, 14], [5, 10], [7, 22], [11, 17], [13, 1], [22, 8], [4, 17], [4, 10], [14, 19], [21, 10], [10, 10]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
mkDelayWorker32B,original,42,0.8,32,40,3880670.0,7.04348,0.1452,3968812.8063883195,53.173909103272365,True,17.2,False,[],"[[2, 9], [11, 4], [13, 7], [12, 4], [8, 14], [14, 8], [10, 2], [7, 14], [2, 18], [21, 16], [3, 8], [1, 3], [5, 17], [19, 6], [15, 14], [10, 16], [9, 6], [12, 17], [16, 18], [17, 19], [19, 12], [6, 2], [20, 16], [2, 2], [8, 4], [20, 3], [14, 1], [6, 14], [7, 4], [18, 15], [5, 1], [4, 2], [5, 10], [3, 14], [7, 22], [13, 1], [11, 17], [22, 8], [4, 17], [4, 10], [21, 10], [14, 19], [10, 10]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
mkDelayWorker32B,original,42,0.9,34,38,3771980.0,6.62671,0.153,3824360.0906273997,54.87823639923658,True,17.16,False,[],"[[2, 9], [11, 4], [13, 7], [12, 4], [8, 14], [14, 8], [10, 2], [7, 14], [2, 18], [21, 16], [1, 3], [3, 8], [5, 17], [19, 6], [15, 14], [9, 6], [10, 16], [12, 17], [16, 18], [17, 19], [19, 12], [6, 2], [20, 16], [2, 2], [8, 4], [20, 3], [14, 1], [6, 14], [7, 4], [18, 15], [5, 1], [5, 10], [4, 2], [3, 14], [13, 1], [7, 22], [11, 17], [22, 8], [4, 17], [4, 10], [21, 10], [14, 19], [10, 10]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
mkDelayWorker32B,original,42,1.1,37,34,3662410.0,6.7677,0.1492,3698084.9498244,56.36809533431174,True,17.21,False,[],"[[2, 9], [11, 4], [13, 7], [12, 4], [8, 14], [14, 8], [7, 14], [10, 2], [2, 18], [21, 16], [1, 3], [3, 8], [5, 17], [19, 6], [15, 14], [9, 6], [10, 16], [12, 17], [16, 18], [17, 19], [19, 12], [6, 2], [20, 16], [2, 2], [8, 4], [20, 3], [14, 1], [6, 14], [7, 4], [5, 1], [18, 15], [4, 2], [5, 10], [3, 14], [13, 1], [7, 22], [11, 17], [4, 17], [22, 8], [4, 10], [21, 10], [14, 19], [10, 10]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
mkDelayWorker32B,original,42,1.0,36,36,3936360.0,6.768,0.1508,4017505.699584,52.59940535264561,True,18.05,False,[],"[[2, 9], [11, 4], [13, 7], [12, 4], [8, 14], [14, 8], [7, 14], [10, 2], [2, 18], [21, 16], [1, 3], [3, 8], [5, 17], [19, 6], [15, 14], [9, 6], [10, 16], [12, 17], [16, 18], [17, 19], [19, 12], [6, 2], [20, 16], [2, 2], [8, 4], [20, 3], [14, 1], [6, 14], [7, 4], [5, 1], [18, 15], [4, 2], [5, 10], [3, 14], [13, 1], [7, 22], [11, 17], [22, 8], [4, 17], [4, 10], [21, 10], [14, 19], [10, 10]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
mkDelayWorker32B,original,42,1.2,39,33,3905060.0,6.8926,0.1478,3978187.2469767993,53.06330464080048,True,17.42,False,[],"[[2, 9], [11, 4], [13, 7], [12, 4], [8, 14], [14, 8], [7, 14], [10, 2], [2, 18], [21, 16], [1, 3], [3, 8], [5, 17], [19, 6], [15, 14], [9, 6], [10, 16], [12, 17], [16, 18], [17, 19], [19, 12], [6, 2], [20, 16], [2, 2], [8, 4], [20, 3], [14, 1], [6, 14], [7, 4], [5, 1], [18, 15], [4, 2], [5, 10], [3, 14], [13, 1], [7, 22], [11, 17], [4, 17], [22, 8], [4, 10], [21, 10], [14, 19], [10, 10]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
mkDelayWorker32B,original,42,1.3,40,31,3602000.0,7.064,0.1429,3636023.0512,57.1003334740224,True,17.34,False,[],"[[2, 9], [11, 4], [13, 7], [12, 4], [8, 14], [14, 8], [7, 14], [10, 2], [2, 18], [21, 16], [1, 3], [3, 8], [5, 17], [19, 6], [15, 14], [9, 6], [10, 16], [12, 17], [16, 18], [17, 19], [19, 12], [6, 2], [20, 16], [2, 2], [8, 4], [20, 3], [14, 1], [6, 14], [7, 4], [5, 1], [18, 15], [4, 2], [5, 10], [3, 14], [13, 1], [7, 22], [11, 17], [4, 17], [22, 8], [4, 10], [21, 10], [14, 19], [10, 10]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
mkDelayWorker32B,original,42,1.5,43,29,3620930.0,6.89489,0.1459,3642526.85955943,57.02359820424013,True,17.25,False,[],"[[2, 9], [11, 4], [13, 7], [12, 4], [8, 14], [14, 8], [7, 14], [10, 2], [2, 18], [21, 16], [1, 3], [3, 8], [5, 17], [19, 6], [15, 14], [9, 6], [10, 16], [12, 17], [16, 18], [17, 19], [19, 12], [6, 2], [20, 16], [2, 2], [8, 4], [20, 3], [14, 1], [6, 14], [7, 4], [5, 1], [18, 15], [4, 2], [5, 10], [3, 14], [13, 1], [7, 22], [11, 17], [4, 17], [22, 8], [4, 10], [21, 10], [14, 19], [10, 10]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
mkDelayWorker32B,original,42,1.4,42,30,3811130.0,6.77449,0.1494,3857278.23381078,54.489851247290055,True,18.23,False,[],"[[2, 9], [11, 4], [13, 7], [12, 4], [8, 14], [14, 8], [7, 14], [10, 2], [2, 18], [21, 16], [1, 3], [3, 8], [5, 17], [19, 6], [15, 14], [9, 6], [10, 16], [12, 17], [16, 18], [17, 19], [19, 12], [6, 2], [20, 16], [2, 2], [8, 4], [20, 3], [14, 1], [6, 14], [7, 4], [5, 1], [18, 15], [4, 2], [5, 10], [3, 14], [13, 1], [7, 22], [11, 17], [4, 17], [22, 8], [4, 10], [21, 10], [14, 19], [10, 10]]",step 0 forced to this AR; seed-42 policy places H-blocks deterministically
